Item,TIME_PERIOD,FREQ,TYPE,Item_VALUE
3.家庭用品(指數基期：民國110年=100),2010M01,M,原始值,92.84
3.家庭用品(指數基期：民國110年=100),2010M01,M,年增率(%),-1.54
3.家庭用品(指數基期：民國110年=100),2010M02,M,原始值,92.74
3.家庭用品(指數基期：民國110年=100),2010M02,M,年增率(%),-1.5
3.家庭用品(指數基期：民國110年=100),2010M03,M,原始值,93.57
3.家庭用品(指數基期：民國110年=100),2010M03,M,年增率(%),-1.28
3.家庭用品(指數基期：民國110年=100),2010M04,M,原始值,93.6
3.家庭用品(指數基期：民國110年=100),2010M04,M,年增率(%),-1.05
3.家庭用品(指數基期：民國110年=100),2010M05,M,原始值,93.7
3.家庭用品(指數基期：民國110年=100),2010M05,M,年增率(%),-0.73
3.家庭用品(指數基期：民國110年=100),2010M06,M,原始值,93.8
3.家庭用品(指數基期：民國110年=100),2010M06,M,年增率(%),-0.49
3.家庭用品(指數基期：民國110年=100),2010M07,M,原始值,93.61
3.家庭用品(指數基期：民國110年=100),2010M07,M,年增率(%),-0.88
3.家庭用品(指數基期：民國110年=100),2010M08,M,原始值,93.34
3.家庭用品(指數基期：民國110年=100),2010M08,M,年增率(%),-1.2
3.家庭用品(指數基期：民國110年=100),2010M09,M,原始值,93.2
3.家庭用品(指數基期：民國110年=100),2010M09,M,年增率(%),-0.68
3.家庭用品(指數基期：民國110年=100),2010M10,M,原始值,93.16
3.家庭用品(指數基期：民國110年=100),2010M10,M,年增率(%),-0.58
3.家庭用品(指數基期：民國110年=100),2010M11,M,原始值,93.35
3.家庭用品(指數基期：民國110年=100),2010M11,M,年增率(%),-0.14
3.家庭用品(指數基期：民國110年=100),2010M12,M,原始值,94.1
3.家庭用品(指數基期：民國110年=100),2010M12,M,年增率(%),1.16
3.家庭用品(指數基期：民國110年=100),2011M01,M,原始值,93.44
3.家庭用品(指數基期：民國110年=100),2011M01,M,年增率(%),0.65
3.家庭用品(指數基期：民國110年=100),2011M02,M,原始值,94.49
3.家庭用品(指數基期：民國110年=100),2011M02,M,年增率(%),1.89
3.家庭用品(指數基期：民國110年=100),2011M03,M,原始值,94.92
3.家庭用品(指數基期：民國110年=100),2011M03,M,年增率(%),1.44
3.家庭用品(指數基期：民國110年=100),2011M04,M,原始值,95.22
3.家庭用品(指數基期：民國110年=100),2011M04,M,年增率(%),1.73
3.家庭用品(指數基期：民國110年=100),2011M05,M,原始值,95.91
3.家庭用品(指數基期：民國110年=100),2011M05,M,年增率(%),2.36
3.家庭用品(指數基期：民國110年=100),2011M06,M,原始值,95.96
3.家庭用品(指數基期：民國110年=100),2011M06,M,年增率(%),2.3
3.家庭用品(指數基期：民國110年=100),2011M07,M,原始值,96.01
3.家庭用品(指數基期：民國110年=100),2011M07,M,年增率(%),2.56
3.家庭用品(指數基期：民國110年=100),2011M08,M,原始值,96.66
3.家庭用品(指數基期：民國110年=100),2011M08,M,年增率(%),3.56
3.家庭用品(指數基期：民國110年=100),2011M09,M,原始值,96.01
3.家庭用品(指數基期：民國110年=100),2011M09,M,年增率(%),3.02
3.家庭用品(指數基期：民國110年=100),2011M10,M,原始值,96.08
3.家庭用品(指數基期：民國110年=100),2011M10,M,年增率(%),3.13
3.家庭用品(指數基期：民國110年=100),2011M11,M,原始值,96.46
3.家庭用品(指數基期：民國110年=100),2011M11,M,年增率(%),3.33
3.家庭用品(指數基期：民國110年=100),2011M12,M,原始值,96.35
3.家庭用品(指數基期：民國110年=100),2011M12,M,年增率(%),2.39
3.家庭用品(指數基期：民國110年=100),2012M01,M,原始值,95.62
3.家庭用品(指數基期：民國110年=100),2012M01,M,年增率(%),2.33
3.家庭用品(指數基期：民國110年=100),2012M02,M,原始值,96.24
3.家庭用品(指數基期：民國110年=100),2012M02,M,年增率(%),1.85
3.家庭用品(指數基期：民國110年=100),2012M03,M,原始值,96.29
3.家庭用品(指數基期：民國110年=100),2012M03,M,年增率(%),1.44
3.家庭用品(指數基期：民國110年=100),2012M04,M,原始值,96.58
3.家庭用品(指數基期：民國110年=100),2012M04,M,年增率(%),1.43
3.家庭用品(指數基期：民國110年=100),2012M05,M,原始值,96.6
3.家庭用品(指數基期：民國110年=100),2012M05,M,年增率(%),0.72
3.家庭用品(指數基期：民國110年=100),2012M06,M,原始值,97.06
3.家庭用品(指數基期：民國110年=100),2012M06,M,年增率(%),1.15
3.家庭用品(指數基期：民國110年=100),2012M07,M,原始值,97.23
3.家庭用品(指數基期：民國110年=100),2012M07,M,年增率(%),1.27
3.家庭用品(指數基期：民國110年=100),2012M08,M,原始值,96.98
3.家庭用品(指數基期：民國110年=100),2012M08,M,年增率(%),0.33
3.家庭用品(指數基期：民國110年=100),2012M09,M,原始值,96.99
3.家庭用品(指數基期：民國110年=100),2012M09,M,年增率(%),1.02
3.家庭用品(指數基期：民國110年=100),2012M10,M,原始值,97.75
3.家庭用品(指數基期：民國110年=100),2012M10,M,年增率(%),1.74
3.家庭用品(指數基期：民國110年=100),2012M11,M,原始值,97.36
3.家庭用品(指數基期：民國110年=100),2012M11,M,年增率(%),0.93
3.家庭用品(指數基期：民國110年=100),2012M12,M,原始值,97.5
3.家庭用品(指數基期：民國110年=100),2012M12,M,年增率(%),1.19
3.家庭用品(指數基期：民國110年=100),2013M01,M,原始值,96.93
3.家庭用品(指數基期：民國110年=100),2013M01,M,年增率(%),1.37
3.家庭用品(指數基期：民國110年=100),2013M02,M,原始值,97.12
3.家庭用品(指數基期：民國110年=100),2013M02,M,年增率(%),0.91
3.家庭用品(指數基期：民國110年=100),2013M03,M,原始值,98.11
3.家庭用品(指數基期：民國110年=100),2013M03,M,年增率(%),1.89
3.家庭用品(指數基期：民國110年=100),2013M04,M,原始值,97.8
3.家庭用品(指數基期：民國110年=100),2013M04,M,年增率(%),1.26
3.家庭用品(指數基期：民國110年=100),2013M05,M,原始值,97.58
3.家庭用品(指數基期：民國110年=100),2013M05,M,年增率(%),1.01
3.家庭用品(指數基期：民國110年=100),2013M06,M,原始值,97.59
3.家庭用品(指數基期：民國110年=100),2013M06,M,年增率(%),0.55
3.家庭用品(指數基期：民國110年=100),2013M07,M,原始值,97.33
3.家庭用品(指數基期：民國110年=100),2013M07,M,年增率(%),0.1
3.家庭用品(指數基期：民國110年=100),2013M08,M,原始值,97.32
3.家庭用品(指數基期：民國110年=100),2013M08,M,年增率(%),0.35
3.家庭用品(指數基期：民國110年=100),2013M09,M,原始值,97.51
3.家庭用品(指數基期：民國110年=100),2013M09,M,年增率(%),0.54
3.家庭用品(指數基期：民國110年=100),2013M10,M,原始值,97.2
3.家庭用品(指數基期：民國110年=100),2013M10,M,年增率(%),-0.56
3.家庭用品(指數基期：民國110年=100),2013M11,M,原始值,97.19
3.家庭用品(指數基期：民國110年=100),2013M11,M,年增率(%),-0.17
3.家庭用品(指數基期：民國110年=100),2013M12,M,原始值,97.28
3.家庭用品(指數基期：民國110年=100),2013M12,M,年增率(%),-0.23
3.家庭用品(指數基期：民國110年=100),2014M01,M,原始值,96.28
3.家庭用品(指數基期：民國110年=100),2014M01,M,年增率(%),-0.67
3.家庭用品(指數基期：民國110年=100),2014M02,M,原始值,97.32
3.家庭用品(指數基期：民國110年=100),2014M02,M,年增率(%),0.21
3.家庭用品(指數基期：民國110年=100),2014M03,M,原始值,97.37
3.家庭用品(指數基期：民國110年=100),2014M03,M,年增率(%),-0.75
3.家庭用品(指數基期：民國110年=100),2014M04,M,原始值,97.46
3.家庭用品(指數基期：民國110年=100),2014M04,M,年增率(%),-0.35
3.家庭用品(指數基期：民國110年=100),2014M05,M,原始值,96.78
3.家庭用品(指數基期：民國110年=100),2014M05,M,年增率(%),-0.82
3.家庭用品(指數基期：民國110年=100),2014M06,M,原始值,97.19
3.家庭用品(指數基期：民國110年=100),2014M06,M,年增率(%),-0.41
3.家庭用品(指數基期：民國110年=100),2014M07,M,原始值,97.29
3.家庭用品(指數基期：民國110年=100),2014M07,M,年增率(%),-0.04
3.家庭用品(指數基期：民國110年=100),2014M08,M,原始值,97.05
3.家庭用品(指數基期：民國110年=100),2014M08,M,年增率(%),-0.28
3.家庭用品(指數基期：民國110年=100),2014M09,M,原始值,96.98
3.家庭用品(指數基期：民國110年=100),2014M09,M,年增率(%),-0.54
3.家庭用品(指數基期：民國110年=100),2014M10,M,原始值,97.37
3.家庭用品(指數基期：民國110年=100),2014M10,M,年增率(%),0.17
3.家庭用品(指數基期：民國110年=100),2014M11,M,原始值,96.99
3.家庭用品(指數基期：民國110年=100),2014M11,M,年增率(%),-0.21
3.家庭用品(指數基期：民國110年=100),2014M12,M,原始值,96.66
3.家庭用品(指數基期：民國110年=100),2014M12,M,年增率(%),-0.64
3.家庭用品(指數基期：民國110年=100),2015M01,M,原始值,96.33
3.家庭用品(指數基期：民國110年=100),2015M01,M,年增率(%),0.05
3.家庭用品(指數基期：民國110年=100),2015M02,M,原始值,96.13
3.家庭用品(指數基期：民國110年=100),2015M02,M,年增率(%),-1.22
3.家庭用品(指數基期：民國110年=100),2015M03,M,原始值,97.24
3.家庭用品(指數基期：民國110年=100),2015M03,M,年增率(%),-0.13
3.家庭用品(指數基期：民國110年=100),2015M04,M,原始值,97.47
3.家庭用品(指數基期：民國110年=100),2015M04,M,年增率(%),0.01
3.家庭用品(指數基期：民國110年=100),2015M05,M,原始值,97.09
3.家庭用品(指數基期：民國110年=100),2015M05,M,年增率(%),0.32
3.家庭用品(指數基期：民國110年=100),2015M06,M,原始值,96.9
3.家庭用品(指數基期：民國110年=100),2015M06,M,年增率(%),-0.3
3.家庭用品(指數基期：民國110年=100),2015M07,M,原始值,97.25
3.家庭用品(指數基期：民國110年=100),2015M07,M,年增率(%),-0.04
3.家庭用品(指數基期：民國110年=100),2015M08,M,原始值,96.81
3.家庭用品(指數基期：民國110年=100),2015M08,M,年增率(%),-0.25
3.家庭用品(指數基期：民國110年=100),2015M09,M,原始值,96.87
3.家庭用品(指數基期：民國110年=100),2015M09,M,年增率(%),-0.11
3.家庭用品(指數基期：民國110年=100),2015M10,M,原始值,97.32
3.家庭用品(指數基期：民國110年=100),2015M10,M,年增率(%),-0.05
3.家庭用品(指數基期：民國110年=100),2015M11,M,原始值,97.71
3.家庭用品(指數基期：民國110年=100),2015M11,M,年增率(%),0.74
3.家庭用品(指數基期：民國110年=100),2015M12,M,原始值,97.17
3.家庭用品(指數基期：民國110年=100),2015M12,M,年增率(%),0.53
3.家庭用品(指數基期：民國110年=100),2016M01,M,原始值,96.73
3.家庭用品(指數基期：民國110年=100),2016M01,M,年增率(%),0.42
3.家庭用品(指數基期：民國110年=100),2016M02,M,原始值,97.17
3.家庭用品(指數基期：民國110年=100),2016M02,M,年增率(%),1.08
3.家庭用品(指數基期：民國110年=100),2016M03,M,原始值,98.37
3.家庭用品(指數基期：民國110年=100),2016M03,M,年增率(%),1.16
3.家庭用品(指數基期：民國110年=100),2016M04,M,原始值,97.95
3.家庭用品(指數基期：民國110年=100),2016M04,M,年增率(%),0.49
3.家庭用品(指數基期：民國110年=100),2016M05,M,原始值,97.74
3.家庭用品(指數基期：民國110年=100),2016M05,M,年增率(%),0.67
3.家庭用品(指數基期：民國110年=100),2016M06,M,原始值,97.55
3.家庭用品(指數基期：民國110年=100),2016M06,M,年增率(%),0.67
3.家庭用品(指數基期：民國110年=100),2016M07,M,原始值,98.15
3.家庭用品(指數基期：民國110年=100),2016M07,M,年增率(%),0.93
3.家庭用品(指數基期：民國110年=100),2016M08,M,原始值,97.59
3.家庭用品(指數基期：民國110年=100),2016M08,M,年增率(%),0.81
3.家庭用品(指數基期：民國110年=100),2016M09,M,原始值,97.54
3.家庭用品(指數基期：民國110年=100),2016M09,M,年增率(%),0.69
3.家庭用品(指數基期：民國110年=100),2016M10,M,原始值,97.93
3.家庭用品(指數基期：民國110年=100),2016M10,M,年增率(%),0.63
3.家庭用品(指數基期：民國110年=100),2016M11,M,原始值,97.81
3.家庭用品(指數基期：民國110年=100),2016M11,M,年增率(%),0.1
3.家庭用品(指數基期：民國110年=100),2016M12,M,原始值,97.12
3.家庭用品(指數基期：民國110年=100),2016M12,M,年增率(%),-0.05
3.家庭用品(指數基期：民國110年=100),2017M01,M,原始值,97.01
3.家庭用品(指數基期：民國110年=100),2017M01,M,年增率(%),0.29
3.家庭用品(指數基期：民國110年=100),2017M02,M,原始值,98.06
3.家庭用品(指數基期：民國110年=100),2017M02,M,年增率(%),0.92
3.家庭用品(指數基期：民國110年=100),2017M03,M,原始值,98.58
3.家庭用品(指數基期：民國110年=100),2017M03,M,年增率(%),0.21
3.家庭用品(指數基期：民國110年=100),2017M04,M,原始值,98.14
3.家庭用品(指數基期：民國110年=100),2017M04,M,年增率(%),0.19
3.家庭用品(指數基期：民國110年=100),2017M05,M,原始值,98
3.家庭用品(指數基期：民國110年=100),2017M05,M,年增率(%),0.27
3.家庭用品(指數基期：民國110年=100),2017M06,M,原始值,98.16
3.家庭用品(指數基期：民國110年=100),2017M06,M,年增率(%),0.63
3.家庭用品(指數基期：民國110年=100),2017M07,M,原始值,98.19
3.家庭用品(指數基期：民國110年=100),2017M07,M,年增率(%),0.04
3.家庭用品(指數基期：民國110年=100),2017M08,M,原始值,98.08
3.家庭用品(指數基期：民國110年=100),2017M08,M,年增率(%),0.5
3.家庭用品(指數基期：民國110年=100),2017M09,M,原始值,98.52
3.家庭用品(指數基期：民國110年=100),2017M09,M,年增率(%),1
3.家庭用品(指數基期：民國110年=100),2017M10,M,原始值,98.19
3.家庭用品(指數基期：民國110年=100),2017M10,M,年增率(%),0.27
3.家庭用品(指數基期：民國110年=100),2017M11,M,原始值,98.67
3.家庭用品(指數基期：民國110年=100),2017M11,M,年增率(%),0.88
3.家庭用品(指數基期：民國110年=100),2017M12,M,原始值,98.16
3.家庭用品(指數基期：民國110年=100),2017M12,M,年增率(%),1.07
3.家庭用品(指數基期：民國110年=100),2018M01,M,原始值,97.85
3.家庭用品(指數基期：民國110年=100),2018M01,M,年增率(%),0.87
3.家庭用品(指數基期：民國110年=100),2018M02,M,原始值,97.91
3.家庭用品(指數基期：民國110年=100),2018M02,M,年增率(%),-0.15
3.家庭用品(指數基期：民國110年=100),2018M03,M,原始值,98.99
3.家庭用品(指數基期：民國110年=100),2018M03,M,年增率(%),0.42
3.家庭用品(指數基期：民國110年=100),2018M04,M,原始值,98.79
3.家庭用品(指數基期：民國110年=100),2018M04,M,年增率(%),0.66
3.家庭用品(指數基期：民國110年=100),2018M05,M,原始值,98.75
3.家庭用品(指數基期：民國110年=100),2018M05,M,年增率(%),0.77
3.家庭用品(指數基期：民國110年=100),2018M06,M,原始值,98.95
3.家庭用品(指數基期：民國110年=100),2018M06,M,年增率(%),0.8
3.家庭用品(指數基期：民國110年=100),2018M07,M,原始值,98.87
3.家庭用品(指數基期：民國110年=100),2018M07,M,年增率(%),0.69
3.家庭用品(指數基期：民國110年=100),2018M08,M,原始值,98.5
3.家庭用品(指數基期：民國110年=100),2018M08,M,年增率(%),0.43
3.家庭用品(指數基期：民國110年=100),2018M09,M,原始值,98.88
3.家庭用品(指數基期：民國110年=100),2018M09,M,年增率(%),0.37
3.家庭用品(指數基期：民國110年=100),2018M10,M,原始值,98.67
3.家庭用品(指數基期：民國110年=100),2018M10,M,年增率(%),0.49
3.家庭用品(指數基期：民國110年=100),2018M11,M,原始值,98.86
3.家庭用品(指數基期：民國110年=100),2018M11,M,年增率(%),0.19
3.家庭用品(指數基期：民國110年=100),2018M12,M,原始值,98.84
